dateTime,open,high,low,close,volume
1691148600000,29166.71000000,29183.53000000,29137.00000000,29167.51000000,263.46255000
1691150400000,29167.51000000,29189.98000000,29152.45000000,29186.50000000,398.27417000
1691152200000,29186.49000000,29263.17000000,29130.00000000,29222.53000000,1152.98467000
1691154000000,29222.54000000,29247.17000000,29208.27000000,29216.93000000,572.43209000
1691155800000,29216.92000000,29333.08000000,29212.60000000,29240.72000000,947.62281000
1691157600000,29240.73000000,29254.19000000,29163.68000000,29242.01000000,784.38392000
1691159400000,29242.01000000,29286.00000000,29226.00000000,29257.13000000,513.99254000
1691161200000,29257.12000000,29275.00000000,29232.00000000,29272.66000000,316.52196000
1691163000000,29272.66000000,29301.23000000,29268.00000000,29274.28000000,575.60752000
1691164800000,29274.28000000,29286.70000000,29252.42000000,29270.62000000,467.18857000
1691166600000,29270.62000000,29272.45000000,29250.70000000,29265.38000000,238.63533000
1691168400000,29265.39000000,29269.24000000,29231.95000000,29244.99000000,326.81557000
1691170200000,29244.98000000,29244.99000000,29197.20000000,29200.01000000,431.54127000
1691172000000,29200.01000000,29200.01000000,29085.99000000,29113.75000000,1236.39623000
1691173800000,29113.75000000,29145.00000000,28950.00000000,29062.51000000,1882.55185000
1691175600000,29062.50000000,29104.99000000,29041.99000000,29053.65000000,471.69707000
1691177400000,29053.66000000,29080.00000000,29015.01000000,29032.06000000,420.44714000
1691179200000,29032.05000000,29081.59000000,29011.11000000,29081.58000000,334.05856000
1691181000000,29081.57000000,29081.58000000,28807.54000000,28967.51000000,1912.38876000
1691182800000,28967.50000000,29105.27000000,28958.18000000,29044.48000000,652.65064000
1691184600000,29044.47000000,29084.00000000,29010.97000000,29056.36000000,250.57541000
1691186400000,29056.37000000,29094.99000000,29056.36000000,29080.41000000,242.61489000
1691188200000,29080.41000000,29090.00000000,29057.62000000,29057.62000000,158.74192000
1691190000000,29057.62000000,29080.53000000,29056.67000000,29068.24000000,175.96598000
1691191800000,29068.24000000,29130.35000000,29060.00000000,29113.99000000,308.74327000
1691193600000,29114.00000000,29127.60000000,29097.17000000,29118.42000000,210.96580000
1691195400000,29118.42000000,29152.23000000,29118.41000000,29118.48000000,331.51105000
1691197200000,29118.47000000,29130.00000000,29065.11000000,29075.47000000,374.33287000
1691199000000,29075.47000000,29110.35000000,29071.96000000,29075.79000000,335.44887000
1691200800000,29075.79000000,29091.39000000,29074.00000000,29077.42000000,236.10328000
1691202600000,29077.41000000,29102.37000000,29075.00000000,29086.05000000,320.50268000
1691204400000,29086.04000000,29102.45000000,29082.25000000,29101.66000000,258.69812000
1691206200000,29101.67000000,29102.26000000,29089.86000000,29094.53000000,171.35586000
1691208000000,29094.52000000,29096.23000000,29065.14000000,29069.49000000,236.56032000
1691209800000,29069.49000000,29069.49000000,29035.00000000,29056.01000000,499.35081000
1691211600000,29056.01000000,29082.00000000,29045.28000000,29082.00000000,321.72675000
1691213400000,29081.99000000,29096.24000000,29081.20000000,29096.20000000,225.33788000
1691215200000,29096.20000000,29097.72000000,29064.43000000,29074.91000000,207.94080000
1691217000000,29074.91000000,29081.44000000,29064.22000000,29066.84000000,253.07016000
1691218800000,29066.83000000,29069.18000000,29050.00000000,29050.00000000,171.20062000
1691220600000,29050.01000000,29063.06000000,29046.22000000,29052.81000000,322.74059000
1691222400000,29052.81000000,29052.81000000,29044.37000000,29050.10000000,195.83296000
1691224200000,29050.09000000,29090.39000000,29050.09000000,29088.39000000,253.30791000
1691226000000,29088.38000000,29088.39000000,29076.01000000,29079.36000000,239.05195000
1691227800000,29079.36000000,29080.00000000,29058.05000000,29058.06000000,279.84807000
1691229600000,29058.06000000,29077.50000000,29054.35000000,29077.50000000,350.86731000
1691231400000,29077.49000000,29077.50000000,29046.04000000,29058.00000000,339.39970000
1691233200000,29058.00000000,29080.00000000,29057.44000000,29063.40000000,524.03297000
1691235000000,29063.40000000,29063.41000000,29048.00000000,29048.00000000,202.89563000
1691236800000,29048.01000000,29052.84000000,29023.34000000,29045.32000000,416.54914000
1691238600000,29045.33000000,29045.33000000,28978.64000000,29014.77000000,575.64726000
1691240400000,29014.77000000,29029.34000000,29011.99000000,29024.21000000,185.90223000
1691242200000,29024.20000000,29034.00000000,28997.03000000,29026.26000000,266.86696000
1691244000000,29026.26000000,29077.91000000,29026.25000000,29066.71000000,295.76670000
1691245800000,29066.72000000,29082.13000000,29038.06000000,29068.19000000,293.05602000
1691247600000,29068.18000000,29076.75000000,29018.00000000,29020.01000000,269.33279000
1691249400000,29020.00000000,29045.39000000,29014.00000000,29041.49000000,224.84694000
1691251200000,29041.49000000,29049.37000000,29025.00000000,29025.01000000,162.28385000
1691253000000,29025.00000000,29035.75000000,29009.37000000,29032.73000000,174.50601000
1691254800000,29032.72000000,29069.83000000,29031.39000000,29058.00000000,186.73470000
1691256600000,29057.99000000,29064.66000000,29051.02000000,29063.99000000,152.34098000
1691258400000,29064.00000000,29080.00000000,29060.19000000,29076.67000000,194.35591000
1691260200000,29076.66000000,29099.00000000,29067.50000000,29076.86000000,158.09780000
1691262000000,29076.86000000,29088.58000000,29070.28000000,29078.60000000,172.65355000
1691263800000,29078.59000000,29078.60000000,29066.00000000,29067.35000000,92.64583000
1691265600000,29067.36000000,29076.40000000,29063.68000000,29070.93000000,209.80622000
1691267400000,29070.94000000,29070.94000000,29052.50000000,29053.73000000,119.10106000
1691269200000,29053.72000000,29071.86000000,29053.72000000,29071.85000000,117.96330000
1691271000000,29071.85000000,29083.00000000,29071.85000000,29073.45000000,87.91207000
1691272800000,29073.44000000,29079.99000000,29064.76000000,29071.31000000,114.95617000
1691274600000,29071.31000000,29092.38000000,29071.30000000,29090.60000000,107.37084000
1691276400000,29090.59000000,29090.60000000,29081.63000000,29083.08000000,78.15785000
1691278200000,29083.08000000,29083.39000000,29072.12000000,29072.13000000,126.58304000
1691280000000,29072.13000000,29072.13000000,29059.40000000,29065.18000000,130.00648000
1691281800000,29065.18000000,29068.67000000,29058.00000000,29067.50000000,95.54123000
1691283600000,29067.50000000,29067.51000000,29049.47000000,29049.48000000,137.48482000
1691285400000,29049.47000000,29053.80000000,29036.56000000,29038.43000000,307.85814000
1691287200000,29038.43000000,29072.15000000,29036.00000000,29072.14000000,317.46335000
1691289000000,29072.15000000,29078.95000000,29066.18000000,29068.58000000,366.71935000
1691290800000,29068.59000000,29068.86000000,29055.00000000,29056.98000000,263.32570000
1691292600000,29056.98000000,29064.00000000,29056.97000000,29063.99000000,111.98194000
1691294400000,29064.00000000,29069.93000000,29062.26000000,29069.87000000,141.70954000
1691296200000,29069.86000000,29080.00000000,29069.01000000,29073.84000000,359.92767000
1691298000000,29073.84000000,29090.26000000,29073.83000000,29090.26000000,239.80270000
1691299800000,29090.26000000,29103.26000000,29085.03000000,29103.25000000,333.13541000
1691301600000,29103.25000000,29105.51000000,29055.00000000,29065.53000000,558.03930000
1691303400000,29065.53000000,29070.19000000,29045.96000000,29070.18000000,291.28658000
1691305200000,29070.18000000,29080.65000000,29068.00000000,29080.65000000,295.60196000
1691307000000,29080.65000000,29107.48000000,29079.00000000,29092.68000000,335.07151000
1691308800000,29092.68000000,29119.22000000,29092.67000000,29104.54000000,379.60622000
1691310600000,29104.53000000,29142.00000000,29093.08000000,29112.25000000,351.96184000
1691312400000,29112.24000000,29112.25000000,29074.47000000,29076.00000000,374.87318000
1691314200000,29076.00000000,29084.39000000,29074.00000000,29083.59000000,263.96569000
1691316000000,29083.58000000,29083.59000000,29058.98000000,29058.99000000,250.57868000
1691317800000,29058.98000000,29070.00000000,29047.82000000,29070.00000000,230.13460000
1691319600000,29070.00000000,29070.00000000,29063.49000000,29069.24000000,143.88240000
1691321400000,29069.24000000,29079.92000000,29069.23000000,29078.01000000,178.81458000
1691323200000,29078.01000000,29078.01000000,29055.20000000,29055.21000000,238.00883000
1691325000000,29055.20000000,29055.21000000,29028.71000000,29033.13000000,581.88638000
1691326800000,29033.14000000,29039.01000000,29020.00000000,29022.00000000,398.97046000
1691328600000,29022.01000000,29032.81000000,29014.08000000,29016.01000000,364.54600000
1691330400000,29016.01000000,29061.81000000,28991.88000000,29038.21000000,398.43016000
1691332200000,29038.21000000,29043.92000000,29026.40000000,29038.00000000,162.81763000
1691334000000,29038.00000000,29051.99000000,29035.71000000,29037.26000000,162.66098000
1691335800000,29037.26000000,29037.26000000,29001.00000000,29012.93000000,267.59743000
1691337600000,29012.92000000,29031.19000000,29000.52000000,29030.30000000,216.86633000
1691339400000,29030.30000000,29089.99000000,29030.29000000,29089.31000000,256.67041000
1691341200000,29089.30000000,29089.31000000,29052.43000000,29062.42000000,159.56585000
1691343000000,29062.42000000,29097.50000000,29058.46000000,29088.54000000,188.05608000
1691344800000,29088.55000000,29102.91000000,29088.54000000,29092.00000000,193.62222000
1691346600000,29092.00000000,29101.00000000,29074.03000000,29087.82000000,164.93507000
1691348400000,29087.82000000,29100.00000000,29076.00000000,29089.03000000,121.33533000
1691350200000,29089.02000000,29089.03000000,29076.59000000,29088.00000000,92.03998000
1691352000000,29088.00000000,29094.00000000,29076.69000000,29078.60000000,98.94913000
1691353800000,29078.59000000,29170.00000000,29078.59000000,29135.78000000,516.16445000
1691355600000,29135.78000000,29205.09000000,29135.77000000,29178.84000000,758.46723000
1691357400000,29178.84000000,29179.00000000,29038.13000000,29086.58000000,422.15911000
1691359200000,29086.57000000,29160.00000000,29058.97000000,29130.02000000,494.12617000
1691361000000,29130.02000000,29137.34000000,29094.36000000,29100.00000000,166.34389000
1691362800000,29100.00000000,29100.01000000,29072.82000000,29094.01000000,169.04161000
1691364600000,29094.00000000,29101.05000000,29086.08000000,29088.42000000,126.16360000
1691366400000,29088.43000000,29096.00000000,29067.13000000,29067.14000000,425.48511000
1691368200000,29067.13000000,29069.38000000,29018.25000000,29055.99000000,376.14737000
1691370000000,29055.98000000,29199.00000000,29055.98000000,29176.55000000,567.56376000
1691371800000,29176.55000000,29205.00000000,29122.02000000,29145.40000000,435.75214000
1691373600000,29145.39000000,29160.88000000,29122.01000000,29158.80000000,304.54429000
1691375400000,29158.80000000,29229.62000000,29156.00000000,29197.00000000,579.45691000
1691377200000,29197.00000000,29210.76000000,29149.02000000,29183.12000000,404.06303000
1691379000000,29183.13000000,29189.83000000,29156.14000000,29162.67000000,376.10289000
1691380800000,29162.66000000,29197.82000000,29157.42000000,29197.82000000,489.04401000
1691382600000,29197.82000000,29197.82000000,29178.01000000,29183.27000000,372.33659000
1691384400000,29183.27000000,29183.27000000,29127.11000000,29145.45000000,400.96100000
1691386200000,29145.45000000,29151.21000000,29125.05000000,29127.62000000,271.49948000
1691388000000,29127.62000000,29127.62000000,29084.26000000,29091.52000000,458.99323000
1691389800000,29091.52000000,29097.23000000,29050.77000000,29052.00000000,402.66822000
1691391600000,29052.00000000,29110.57000000,29051.99000000,29084.01000000,388.71644000
1691393400000,29084.00000000,29094.10000000,29064.30000000,29094.09000000,367.45348000
1691395200000,29094.09000000,29094.10000000,29068.60000000,29068.61000000,408.36744000
1691397000000,29068.60000000,29076.00000000,29056.00000000,29063.01000000,292.40413000
1691398800000,29063.00000000,29080.00000000,29045.14000000,29078.01000000,395.75355000
1691400600000,29078.01000000,29095.88000000,29078.00000000,29092.01000000,558.38476000
1691402400000,29092.00000000,29092.01000000,29085.20000000,29087.47000000,233.02711000
1691404200000,29087.47000000,29153.86000000,29087.47000000,29143.23000000,508.89837000
1691406000000,29143.23000000,29143.23000000,29098.95000000,29098.96000000,222.62410000
1691407800000,29098.95000000,29098.96000000,29088.18000000,29091.44000000,251.49679000
1691409600000,29091.44000000,29094.60000000,29034.78000000,29038.74000000,681.51049000
1691411400000,29038.74000000,29150.00000000,29036.85000000,29079.25000000,753.96691000
1691413200000,29079.25000000,29089.90000000,29043.39000000,29067.99000000,569.07130000
1691415000000,29067.99000000,29088.00000000,29030.00000000,29030.51000000,698.81022000
1691416800000,29030.50000000,29074.56000000,28991.00000000,29000.00000000,887.13095000
1691418600000,28999.99000000,29071.97000000,28964.65000000,29023.99000000,827.82097000
1691420400000,29024.00000000,29027.07000000,28913.22000000,28932.00000000,1198.23264000
1691422200000,28931.99000000,28942.62000000,28788.73000000,28858.44000000,2426.36554000
1691424000000,28858.45000000,28945.81000000,28701.03000000,28924.01000000,2645.22620000
1691425800000,28924.01000000,28976.04000000,28854.20000000,28938.00000000,1100.05566000
1691427600000,28937.99000000,28989.99000000,28886.00000000,28905.81000000,1082.49271000
1691429400000,28905.81000000,28981.60000000,28868.00000000,28981.32000000,813.30240000
1691431200000,28981.31000000,29182.00000000,28973.03000000,29145.41000000,1767.05527000
1691433000000,29145.42000000,29186.74000000,29076.40000000,29094.43000000,1318.25654000
1691434800000,29094.42000000,29116.51000000,29050.78000000,29057.00000000,887.17284000
1691436600000,29057.00000000,29154.92000000,29054.00000000,29154.91000000,603.44054000
1691438400000,29154.91000000,29174.75000000,29121.12000000,29146.01000000,565.95015000
1691440200000,29146.01000000,29199.00000000,29142.00000000,29198.99000000,313.12738000
1691442000000,29199.00000000,29276.78000000,29135.82000000,29276.78000000,916.62725000
1691443800000,29276.78000000,29276.78000000,29172.82000000,29196.42000000,284.39558000
1691445600000,29196.42000000,29205.00000000,29165.90000000,29169.80000000,409.60346000
1691447400000,29169.80000000,29200.63000000,29169.79000000,29181.18000000,260.73978000
1691449200000,29181.19000000,29189.78000000,29163.48000000,29177.38000000,177.76936000
1691451000000,29177.39000000,29216.00000000,29171.89000000,29211.06000000,287.00912000
1691452800000,29211.06000000,29228.52000000,29193.90000000,29195.37000000,382.03975000
1691454600000,29195.36000000,29260.10000000,29187.35000000,29260.10000000,311.00661000
1691456400000,29260.09000000,29260.10000000,29181.18000000,29181.19000000,374.67347000
1691458200000,29181.18000000,29181.79000000,29147.38000000,29151.86000000,362.93299000
1691460000000,29151.85000000,29187.98000000,29146.45000000,29186.56000000,224.00833000
1691461800000,29186.55000000,29205.05000000,29166.04000000,29173.04000000,222.90062000
1691463600000,29173.03000000,29208.14000000,29173.03000000,29201.58000000,391.61127000
1691465400000,29201.57000000,29208.32000000,29194.88000000,29195.08000000,344.64074000
1691467200000,29195.09000000,29209.97000000,29181.81000000,29209.96000000,278.98615000
1691469000000,29209.96000000,29233.00000000,29209.95000000,29225.63000000,448.23817000
1691470800000,29225.62000000,29282.51000000,29225.62000000,29278.01000000,689.38407000
1691472600000,29278.00000000,29331.24000000,29240.12000000,29249.12000000,873.65548000
1691474400000,29249.13000000,29269.84000000,29240.00000000,29266.50000000,429.00817000
1691476200000,29266.49000000,29272.00000000,29222.33000000,29224.01000000,399.34911000
1691478000000,29224.00000000,29233.31000000,29203.10000000,29207.92000000,462.40553000
1691479800000,29207.92000000,29207.92000000,29185.43000000,29187.62000000,403.62718000
1691481600000,29187.62000000,29204.00000000,29186.00000000,29204.00000000,264.04151000
1691483400000,29204.00000000,29204.00000000,29182.00000000,29182.01000000,249.70075000
1691485200000,29182.01000000,29191.47000000,29171.47000000,29186.02000000,385.00057000
1691487000000,29186.01000000,29217.59000000,29186.01000000,29204.00000000,398.18983000
1691488800000,29204.00000000,29225.76000000,29200.82000000,29225.76000000,330.82960000
1691490600000,29225.75000000,29318.60000000,29225.75000000,29300.21000000,698.20419000
1691492400000,29300.21000000,29380.00000000,29285.00000000,29344.40000000,1108.78926000
1691494200000,29344.39000000,29441.96000000,29322.90000000,29438.63000000,1239.15639000
1691496000000,29438.63000000,29495.00000000,29363.14000000,29485.99000000,1334.84575000
1691497800000,29485.98000000,29600.00000000,29446.00000000,29578.57000000,2061.12276000
1691499600000,29578.56000000,29674.70000000,29472.60000000,29494.01000000,2557.58802000
1691501400000,29494.01000000,29513.69000000,29354.00000000,29362.45000000,1889.48770000
1691503200000,29362.46000000,29460.67000000,29362.45000000,29460.67000000,995.06520000
1691505000000,29460.67000000,29540.00000000,29432.05000000,29439.12000000,1407.66145000
1691506800000,29439.12000000,29525.39000000,29436.70000000,29506.97000000,908.13571000
1691508600000,29506.96000000,29600.99000000,29502.04000000,29535.39000000,1076.35053000
1691510400000,29535.38000000,29647.57000000,29535.38000000,29618.00000000,970.67322000
1691512200000,29617.99000000,29836.00000000,29617.99000000,29748.00000000,3456.52925000
1691514000000,29748.00000000,29876.74000000,29696.00000000,29736.00000000,2154.78504000
1691515800000,29735.99000000,29833.99000000,29713.87000000,29808.56000000,1089.65130000
1691517600000,29808.56000000,29950.00000000,29776.45000000,29880.76000000,2260.44725000
1691519400000,29880.77000000,29913.48000000,29759.45000000,29847.49000000,1657.92430000
1691521200000,29847.49000000,29944.82000000,29845.00000000,29894.66000000,1032.39392000
1691523000000,29894.66000000,29909.90000000,29834.00000000,29884.24000000,888.06309000
1691524800000,29884.23000000,29977.00000000,29841.80000000,29977.00000000,929.60068000
1691526600000,29976.99000000,29999.00000000,29939.19000000,29980.00000000,909.90262000
1691528400000,29979.99000000,30244.00000000,29926.23000000,29936.70000000,3025.74607000
1691530200000,29936.70000000,29960.00000000,29816.41000000,29854.98000000,1281.91481000
1691532000000,29854.97000000,29882.04000000,29729.30000000,29785.99000000,1144.80384000
1691533800000,29786.00000000,29795.29000000,29685.76000000,29768.01000000,719.65505000
1691535600000,29768.01000000,29821.99000000,29768.00000000,29820.01000000,369.64352000
1691537400000,29820.00000000,29821.31000000,29760.00000000,29770.42000000,306.16310000
1691539200000,29770.41000000,29826.00000000,29770.41000000,29824.08000000,428.93565000
1691541000000,29824.07000000,29864.35000000,29782.00000000,29782.01000000,478.28929000
1691542800000,29782.01000000,29852.00000000,29762.40000000,29842.02000000,428.82026000
1691544600000,29842.01000000,29883.10000000,29824.46000000,29853.15000000,737.39654000
1691546400000,29853.15000000,29866.20000000,29699.22000000,29712.00000000,1269.99162000
1691548200000,29712.00000000,29736.91000000,29613.00000000,29692.19000000,1340.82785000
1691550000000,29692.18000000,29744.88000000,29676.68000000,29717.94000000,590.57015000
1691551800000,29717.93000000,29723.22000000,29698.02000000,29716.01000000,425.16374000
1691553600000,29716.00000000,29752.12000000,29705.13000000,29742.00000000,370.56088000
1691555400000,29742.00000000,29766.41000000,29741.99000000,29762.10000000,541.90240000
1691557200000,29762.10000000,29786.34000000,29750.00000000,29771.99000000,405.61290000
1691559000000,29771.99000000,29774.00000000,29733.75000000,29735.98000000,500.76436000
1691560800000,29735.98000000,29740.15000000,29673.34000000,29676.00000000,867.73999000
1691562600000,29676.00000000,29732.00000000,29673.39000000,29725.52000000,637.87590000
1691564400000,29725.51000000,29787.89000000,29718.94000000,29787.89000000,441.98671000
1691566200000,29787.89000000,29821.29000000,29759.80000000,29818.00000000,855.36690000
1691568000000,29818.01000000,29829.99000000,29776.89000000,29789.99000000,574.57477000
1691569800000,29789.99000000,29844.40000000,29775.00000000,29836.40000000,676.49083000
1691571600000,29836.39000000,29836.40000000,29779.13000000,29800.00000000,668.07622000
1691573400000,29800.01000000,29808.64000000,29781.77000000,29781.78000000,397.02315000
1691575200000,29781.77000000,29791.83000000,29775.00000000,29778.44000000,290.04916000
1691577000000,29778.43000000,29854.71000000,29740.01000000,29842.45000000,743.04085000
1691578800000,29842.45000000,29914.19000000,29812.79000000,29814.79000000,761.04525000
1691580600000,29814.79000000,29888.33000000,29795.20000000,29888.32000000,655.35465000
1691582400000,29888.32000000,29944.00000000,29866.01000000,29886.56000000,889.79031000
1691584200000,29886.55000000,30094.40000000,29886.55000000,30076.32000000,2113.29568000
1691586000000,30076.33000000,30160.00000000,29950.91000000,29964.90000000,2388.31212000
1691587800000,29964.91000000,29972.00000000,29864.35000000,29886.73000000,1207.77890000
1691589600000,29886.72000000,29929.28000000,29800.00000000,29880.92000000,1181.74057000
1691591400000,29880.91000000,29947.22000000,29755.40000000,29755.40000000,1584.01177000
1691593200000,29755.41000000,29793.08000000,29720.50000000,29748.01000000,1203.60723000
1691595000000,29748.00000000,29796.20000000,29676.86000000,29761.70000000,921.95491000
1691596800000,29761.70000000,29774.00000000,29706.00000000,29708.01000000,501.49277000
1691598600000,29708.00000000,29740.65000000,29513.41000000,29513.42000000,2724.02590000
1691600400000,29513.41000000,29594.22000000,29467.48000000,29475.00000000,1973.00485000
1691602200000,29474.99000000,29529.14000000,29443.22000000,29515.27000000,1148.26049000
1691604000000,29515.27000000,29569.60000000,29452.90000000,29566.83000000,615.58416000
1691605800000,29566.83000000,29586.95000000,29522.00000000,29525.01000000,393.08899000
1691607600000,29525.01000000,29550.00000000,29494.07000000,29524.24000000,296.79851000
1691609400000,29524.24000000,29532.70000000,29396.95000000,29416.22000000,767.99935000
1691611200000,29416.21000000,29491.86000000,29376.67000000,29485.49000000,860.32910000
1691613000000,29485.49000000,29513.81000000,29463.22000000,29500.33000000,276.10773000
1691614800000,29500.33000000,29530.00000000,29440.00000000,29530.00000000,402.71198000
1691616600000,29530.00000000,29559.90000000,29493.57000000,29526.89000000,345.53939000
1691618400000,29526.88000000,29582.10000000,29516.98000000,29582.09000000,275.38080000
1691620200000,29582.09000000,29601.92000000,29563.28000000,29601.91000000,224.66818000
1691622000000,29601.92000000,29626.00000000,29585.00000000,29619.40000000,343.68681000
1691623800000,29619.41000000,29623.62000000,29566.49000000,29581.99000000,277.25673000
1691625600000,29581.99000000,29629.47000000,29570.01000000,29625.99000000,295.74733000
1691627400000,29625.99000000,29639.99000000,29566.67000000,29620.00000000,272.64126000
1691629200000,29620.00000000,29629.79000000,29576.97000000,29608.41000000,309.36978000
1691631000000,29608.40000000,29660.06000000,29579.04000000,29608.68000000,485.77789000
1691632800000,29608.67000000,29644.33000000,29600.00000000,29620.00000000,354.54683000
1691634600000,29620.00000000,29634.01000000,29582.30000000,29582.30000000,334.85314000
1691636400000,29582.30000000,29620.00000000,29571.73000000,29595.43000000,634.83474000
1691638200000,29595.42000000,29595.43000000,29566.66000000,29582.63000000,398.66818000
1691640000000,29582.63000000,29582.63000000,29540.70000000,29544.73000000,367.13903000
1691641800000,29544.73000000,29564.99000000,29536.10000000,29542.05000000,515.53071000
1691643600000,29542.04000000,29542.67000000,29510.44000000,29518.00000000,438.96059000
1691645400000,29518.00000000,29616.98000000,29515.50000000,29585.84000000,556.37111000
1691647200000,29585.85000000,29609.68000000,29527.33000000,29540.06000000,438.86267000
1691649000000,29540.06000000,29554.12000000,29513.43000000,29517.33000000,355.43403000
1691650800000,29517.33000000,29567.69000000,29517.33000000,29564.42000000,324.47116000
1691652600000,29564.43000000,29565.84000000,29491.11000000,29512.00000000,528.18657000
1691654400000,29511.99000000,29534.88000000,29492.58000000,29514.00000000,560.56297000
1691656200000,29513.99000000,29521.54000000,29505.19000000,29519.20000000,375.36699000
1691658000000,29519.19000000,29519.20000000,29485.00000000,29491.50000000,254.43607000
1691659800000,29491.49000000,29554.00000000,29476.00000000,29534.16000000,640.48363000
1691661600000,29534.15000000,29548.71000000,29512.77000000,29514.89000000,362.08995000
1691663400000,29514.89000000,29559.98000000,29514.88000000,29552.86000000,388.66217000
1691665200000,29552.86000000,29557.31000000,29515.89000000,29520.97000000,520.76408000
1691667000000,29520.97000000,29520.97000000,29486.00000000,29504.01000000,361.60693000
1691668800000,29504.01000000,29568.06000000,29491.49000000,29556.00000000,600.85792000
1691670600000,29555.99000000,29635.29000000,29489.00000000,29560.97000000,1945.36112000
1691672400000,29560.97000000,29586.00000000,29523.87000000,29585.99000000,383.63531000
1691674200000,29585.99000000,29692.85000000,29572.93000000,29680.11000000,1098.84723000
1691676000000,29680.10000000,29738.00000000,29572.05000000,29599.02000000,1375.49363000
1691677800000,29599.03000000,29623.54000000,29400.00000000,29495.76000000,1488.30292000
1691679600000,29495.76000000,29513.92000000,29435.75000000,29487.98000000,491.75367000
1691681400000,29487.99000000,29531.25000000,29445.15000000,29466.00000000,718.03841000
1691683200000,29465.99000000,29471.84000000,29385.00000000,29437.50000000,608.77051000
1691685000000,29437.50000000,29478.07000000,29421.26000000,29431.15000000,584.94528000
1691686800000,29431.16000000,29446.00000000,29400.00000000,29406.50000000,351.61792000
1691688600000,29406.50000000,29462.00000000,29320.20000000,29412.75000000,883.43962000
1691690400000,29412.74000000,29475.24000000,29396.76000000,29444.36000000,442.71413000
1691692200000,29444.35000000,29444.36000000,29416.43000000,29436.00000000,308.38486000
1691694000000,29436.00000000,29437.49000000,29406.53000000,29406.53000000,235.07379000
1691695800000,29406.54000000,29449.99000000,29384.89000000,29444.52000000,262.48213000
1691697600000,29444.52000000,29488.29000000,29444.52000000,29470.90000000,378.46015000
1691699400000,29470.90000000,29470.90000000,29422.71000000,29453.45000000,225.18417000
1691701200000,29453.44000000,29459.49000000,29449.47000000,29454.01000000,136.60282000
1691703000000,29454.01000000,29471.30000000,29454.01000000,29466.07000000,193.24321000
1691704800000,29466.06000000,29466.07000000,29446.72000000,29466.02000000,238.75915000
1691706600000,29466.02000000,29481.89000000,29465.00000000,29465.01000000,177.42475000
1691708400000,29465.01000000,29469.00000000,29450.00000000,29466.71000000,161.56784000
1691710200000,29466.70000000,29466.71000000,29454.33000000,29455.75000000,97.12538000
1691712000000,29455.76000000,29486.79000000,29450.00000000,29486.79000000,181.81231000
1691713800000,29486.79000000,29498.17000000,29477.94000000,29481.66000000,234.85823000
1691715600000,29481.65000000,29491.28000000,29469.08000000,29469.09000000,184.55917000
1691717400000,29469.09000000,29469.09000000,29440.11000000,29450.01000000,482.07459000
1691719200000,29450.00000000,29450.01000000,29401.67000000,29415.57000000,377.23488000
1691721000000,29415.57000000,29415.57000000,29352.47000000,29373.02000000,407.77556000
1691722800000,29373.01000000,29433.00000000,29355.23000000,29409.08000000,522.36101000
1691724600000,29409.08000000,29412.00000000,29387.84000000,29412.00000000,508.53902000
1691726400000,29412.00000000,29426.46000000,29407.23000000,29426.46000000,400.97054000
1691728200000,29426.45000000,29432.00000000,29414.00000000,29416.82000000,201.56742000
1691730000000,29416.81000000,29416.82000000,29380.04000000,29410.00000000,296.91747000
1691731800000,29409.99000000,29461.58000000,29409.99000000,29461.57000000,388.24063000
1691733600000,29461.57000000,29463.26000000,29437.68000000,29437.95000000,532.82845000
1691735400000,29437.95000000,29473.73000000,29430.00000000,29462.01000000,479.35886000
1691737200000,29462.00000000,29490.00000000,29438.00000000,29442.00000000,619.93286000
1691739000000,29442.00000000,29442.29000000,29417.27000000,29417.28000000,431.84799000
1691740800000,29417.28000000,29452.33000000,29406.91000000,29440.90000000,799.83792000
1691742600000,29440.90000000,29440.90000000,29413.21000000,29413.22000000,354.10352000
1691744400000,29413.22000000,29415.59000000,29390.00000000,29394.93000000,586.66017000
1691746200000,29394.94000000,29411.35000000,29382.00000000,29386.42000000,281.63075000
1691748000000,29386.42000000,29427.47000000,29350.00000000,29407.51000000,476.35907000
1691749800000,29407.51000000,29409.07000000,29391.93000000,29393.28000000,582.79443000
1691751600000,29393.27000000,29405.67000000,29393.27000000,29405.67000000,360.08451000
1691753400000,29405.67000000,29447.14000000,29405.66000000,29445.96000000,368.20739000
1691755200000,29445.96000000,29460.00000000,29434.64000000,29442.01000000,660.66530000
1691757000000,29442.00000000,29454.08000000,29397.50000000,29425.99000000,580.12784000
1691758800000,29425.99000000,29460.02000000,29425.99000000,29441.85000000,254.95368000
1691760600000,29441.85000000,29472.84000000,29419.64000000,29470.71000000,473.65836000
1691762400000,29470.71000000,29564.52000000,29464.78000000,29512.41000000,1320.13746000
1691764200000,29512.42000000,29555.99000000,29470.45000000,29495.44000000,831.57813000
1691766000000,29495.44000000,29524.89000000,29366.85000000,29402.58000000,1088.58599000
1691767800000,29402.57000000,29402.58000000,29354.00000000,29395.89000000,653.53604000
1691769600000,29395.90000000,29431.03000000,29387.19000000,29392.00000000,488.10652000
1691771400000,29392.00000000,29400.71000000,29252.45000000,29361.77000000,1450.43099000
1691773200000,29361.77000000,29393.69000000,29323.00000000,29393.69000000,337.52652000
